id,input,output
nikluge-au-2022-train-011793,악 개다 빠 탈방 염불 단 다 같이 손잡다 빠르다 재기 기원 하다,1
nikluge-au-2022-train-011794,아 아니다 우리 진짜 진지하다 계좌 번호 공유 하다 게 어떻다,0
nikluge-au-2022-train-011795,아니다 우리 사이 겨우 그렇다 것 못 알다,0
nikluge-au-2022-train-011796,등신,1
nikluge-au-2022-train-011797,즈그 들 입맛 인기 늘리다 줄이다,0
nikluge-au-2022-train-011798,대체 방팬 아니다 투밭 팬 아니다 팬 아니다 여 돌 인장 왜 나서다 일 키우다 설치다 지다 이해 좆 못 하다,1
nikluge-au-2022-train-011799,그렇게 듣다 싶다 방 구석 직캠 보고 음원 듣다,1
nikluge-au-2022-train-011800,어제 북마크 하다 때 예 뻣 어 나오다 아아 오 이렇다 거 너무 웃기다,0
nikluge-au-2022-train-011801,마포대교 무너지다,0
nikluge-au-2022-train-011802,내 야호 무,0
nikluge-au-2022-train-011803,이 얼마나 맛있다 엄마 꼰 대 입맛,1
nikluge-au-2022-train-011804,발단 어리다 애가 가다 틀 딱이다 욕 하다 두다 쌈판 남,1
nikluge-au-2022-train-011805,74 이벤 엿 늘다,0
nikluge-au-2022-train-011806,시 그 7 강 좋다 기다 터지다,0
nikluge-au-2022-train-011807,금수 저냐,0
nikluge-au-2022-train-011808,뒤지다 꼴 보기 싫다,1
nikluge-au-2022-train-011809,라이 씹덕,1
nikluge-au-2022-train-011810,더럽다 쪽 빠리 놈 들,1
nikluge-au-2022-train-011811,예나 리브콘 개비 개비 성대모사 하다 하다 안 웃다 하다 닭 소리 바꾸다,1
nikluge-au-2022-train-011812,너무 귀엽닥,0
nikluge-au-2022-train-011813,왤케 이쁘다,0
nikluge-au-2022-train-011814,공공장소 보기,0
nikluge-au-2022-train-011815,내일 절대 절대 사지 말다,0
nikluge-au-2022-train-011816,오뎅 소세지 푸주 포 두부 청경채 파프리카 사다 참다,0
nikluge-au-2022-train-011817,요즘 얘 네 듣다,0
nikluge-au-2022-train-011818,다치다 거 땜 맘 아프다,0
nikluge-au-2022-train-011819,자 적자 장난 아니다 얼평 오다,1
nikluge-au-2022-train-011820,아아 ㅏ 아 ㅏㅏ 아 ㅏㅏ 아 ㅏㅏㅏ,0
nikluge-au-2022-train-011821,진짜 팬싸 때 못 보다,0
nikluge-au-2022-train-011822,짤 창고 지우다,0
nikluge-au-2022-train-011823,쇼 망 같다 풍취 맛 좋다,0
nikluge-au-2022-train-011824,흑 흑 진짜 비참하다,0
nikluge-au-2022-train-011825,뭐 빨갱이 시 날 탐라 불만 지르다 산새 날아가다,1
nikluge-au-2022-train-011826,정신 깨다 움직 않다 육체,0
nikluge-au-2022-train-011827,아니다 저 전직 아니다 현직 거들다,0
nikluge-au-2022-train-011828,6시간 자도 피곤하다 요새 꿈 너무 많이 꾸다 좀 불 건강하다 않다,0
nikluge-au-2022-train-011829,하다 빨갱이 오타쿠 짓 덥다,1
nikluge-au-2022-train-011830,근데 뭐 알다 모르다 일 이다,0
nikluge-au-2022-train-011831,제 맑스 알 기전 알 페스,0
nikluge-au-2022-train-011832,머리 감다 사이 뉴 콜라보 짤,0
nikluge-au-2022-train-011833,자부 오타쿠 들 꿈 만들어지다 판 것,1
nikluge-au-2022-train-011834,그래도 역시 웃기 지식 문 재 있다 이 여 성 주의 리얼리즘 조어 퍼뜨려주 차다 좋다,0
nikluge-au-2022-train-011835,비설 빨갱이,1
nikluge-au-2022-train-011836,빨갱이 캐 안 짜다 보다 달리 뭘 하다 하다 모르다 섯슴,1
nikluge-au-2022-train-011837,내 빨갱이 인성 맨 못 내다 김 차이다 잘 보다,1
nikluge-au-2022-train-011838,삼각 앉다 과학 이다 반박 하다 놈 흙 빨다 쓰다 들다,1
nikluge-au-2022-train-011839,그야 이탐 누군가 겠다,0
nikluge-au-2022-train-011840,걍 하다 정거장 지하철 탈걸 저 다리 어케 가지,0
nikluge-au-2022-train-011841,보트 태우다 안되다,0
nikluge-au-2022-train-011842,웃기다 일 있다 아니다,0
nikluge-au-2022-train-011843,야 취켓팅땐 도와주다,0
nikluge-au-2022-train-011844,오다 마시다 그 런가,0
nikluge-au-2022-train-011845,이 걸 십덕 들 경쟁 과열 시키다 그렇다,1
nikluge-au-2022-train-011846,근데 리얼돌 좆 같다 비싸다 한남 아무 안 살다 같다,1
nikluge-au-2022-train-011847,펰버 제발 좀 개 망하다,1
nikluge-au-2022-train-011848,작년 전입 신고 안해 부모님 부양가족 돼다 못 받다,0
nikluge-au-2022-train-011849,지다 뭐라다 되다 알다,1
nikluge-au-2022-train-011850,슥 키즈 멤버 들 이름 좀 잘못 된거 같다,0
nikluge-au-2022-train-011851,,0
nikluge-au-2022-train-011852,평생 그렇게 살,1
nikluge-au-2022-train-011853,여자 팀 연습 영상 통 편이 남자 팀 나오다,0
nikluge-au-2022-train-011854,안 보다 임,0
nikluge-au-2022-train-011855,스킵 하다 버리다,0
nikluge-au-2022-train-011856,오타쿠 아니다,1
nikluge-au-2022-train-011857,어쩌라고,1
nikluge-au-2022-train-011858,좌석 안 풀다 아니다,0
nikluge-au-2022-train-011859,나 둘 중 한 명 겠다,0
nikluge-au-2022-train-011860,미치다 아니다,1
nikluge-au-2022-train-011861,니나 하다 한남,1
nikluge-au-2022-train-011862,말 하다 꼬 라지 남다,1
nikluge-au-2022-train-011863,원인재 행 놓치다,0
nikluge-au-2022-train-011864,그리고 이 룸메 청소 자다 안 하다 사람 같다,0
nikluge-au-2022-train-011865,그렇다 기운 오다,0
nikluge-au-2022-train-011866,개 새다,1
nikluge-au-2022-train-011867,ㅇㅇ 가다 뭐 하다 주다 어떻다 밥 먹다 이렇다 얘기 해봤다 헉 예쁘다,0
nikluge-au-2022-train-011868,헉 좋다,0
nikluge-au-2022-train-011869,알다 없다,0
nikluge-au-2022-train-011870,집사 도련님 사이 대한 그 들 사랑,0
nikluge-au-2022-train-011871,넘다 존 재다,0
nikluge-au-2022-train-011872,꼬우 식민 지배 하다 놈 들,1
nikluge-au-2022-train-011873,아 너무 욱기,0
nikluge-au-2022-train-011874,오다 이 디엠,0
nikluge-au-2022-train-011875,한남 죽다 되다,1
nikluge-au-2022-train-011876,불 번쩍 하다 룸메 오다 하다 그냥 번개 이다,0
nikluge-au-2022-train-011877,존나 짜증나다 새끼,1
nikluge-au-2022-train-011878,난 노엘 콘도 잡다 사람 이다 ㄷ,0
nikluge-au-2022-train-011879,SF 사이버 창녀 그만 나오다 좋다,1
nikluge-au-2022-train-011880,뭔 퇴사 안 시키다,0
nikluge-au-2022-train-011881,끄다 칠 남녀 게시판 완전 광 기독교인 모임 임,1
nikluge-au-2022-train-011882,주변 한남 들 빨리 망치 쓸다 버리다 목공 이다 행복하다 사다,1
nikluge-au-2022-train-011883,라이드 오다,0
nikluge-au-2022-train-011884,아 또 라이 버스 기사 걸리다,1
nikluge-au-2022-train-011885,기업가 정신 미치다 지다 뭔 대단하다 하다 거마,1
nikluge-au-2022-train-011886,기 말 후 수업 미챴는데 수업 끝나다 않다,0
nikluge-au-2022-train-011887,콧구멍,0
nikluge-au-2022-train-011888,눈물 흐르다,0
nikluge-au-2022-train-011889,의사 쌤 너무 평온하다,0
nikluge-au-2022-train-011890,넷플릭스 수요일 날 뜨다,0
nikluge-au-2022-train-011891,진짜 이 해안 간,0
nikluge-au-2022-train-011892,으악 악 쓰라리다,0
nikluge-au-2022-train-011893,기차 냄새 뭐,0
nikluge-au-2022-train-011894,이렇다 쓰레기 있다,1
nikluge-au-2022-train-011895,나 그냥 납땜 하다 핵폐기물 땅 묻히다 야하다,1
nikluge-au-2022-train-011896,아이리스 고독 좀 알아주다,0
nikluge-au-2022-train-011897,어째서 나 돌아서다 외우다 걸 까먹다,0
nikluge-au-2022-train-011898,굳이 그렇다 혐오 워딩,0
nikluge-au-2022-train-011899,별로 언급 싶다 않다,0
nikluge-au-2022-train-011900,희생 안해,0
nikluge-au-2022-train-011901,꼰대짓 오다 진짜,1
nikluge-au-2022-train-011902,학교 커뮤 고 학번 자기 할미 꼰대질할때 짜증나다,1
nikluge-au-2022-train-011903,아 너무 꼰대 전형,1
nikluge-au-2022-train-011904,나 늘다 무슨 재능 있다,0
nikluge-au-2022-train-011905,릭모티 좋다 105 107 같다 빻 거 나오다 때 고통 되어다 버리다 메타 하다 보지 않다 해 서다 더 괴롭다,1
nikluge-au-2022-train-011906,안 그렇다 내 피피티 다 만들다 버리다,0
nikluge-au-2022-train-011907,학교 애 들 전래 빻았다,1
nikluge-au-2022-train-011908,개 같다 사람,1
nikluge-au-2022-train-011909,아치 혼자 꽃밭 산다,0
nikluge-au-2022-train-011910,고구마 앤 치즈,0
nikluge-au-2022-train-011911,가랑이 자꾸 남아,0
nikluge-au-2022-train-011912,저작권 식다 존나 ㅎㅌㅊ,1
nikluge-au-2022-train-011913,진짜 노답 한남,1
nikluge-au-2022-train-011914,백인 사람 들 너무 당연하다 시 혜자 적 입장 가지다 빡치다,1
nikluge-au-2022-train-011915,니 절대로 가수 못 되다 저주 하다,1
nikluge-au-2022-train-011916,하지만 꼰대질 열심히 하다 친하다 동기 보다 인류 애 잃다,1
nikluge-au-2022-train-011917,뭐 개빻았다 뭔 일 이지,1
nikluge-au-2022-train-011918,게임 계 구성 하다 대부분 다 저렇다 인셀 정서,0
nikluge-au-2022-train-011919,저 월계수 양 복점 드라마 진정하다 판타지 임,0
nikluge-au-2022-train-011920,또 더크 바트 만나다 때 막 자기 들 끼리 뭔가 느끼다 보다 뭐 또 있다 같다,0
nikluge-au-2022-train-011921,10월 언제 오다,0
nikluge-au-2022-train-011922,빨리 시즌 2,0
nikluge-au-2022-train-011923,한남 계속 졸다 어깨 기대다,1
nikluge-au-2022-train-011924,더크 꺼지다,1
nikluge-au-2022-train-011925,꾸준하다 민족주의 사관 비판 있다 이렇다 것 아니다 드라마 집중 하다 보다 이건 뭐 기승 전우 리조 상 만세,0
nikluge-au-2022-train-011926,쉬다 역사 대한 단 편지 식 얻다 건 좋다 그게 다가 아니다,0
nikluge-au-2022-train-011927,kc 인증 받다 한남 여기,1
nikluge-au-2022-train-011928,책 보다 때 난해하다 짝 없다 이건 각색 한 건가,0
nikluge-au-2022-train-011929,이번 학기 팀 플 파티 놀랍다 내 복 전생 사실,0
nikluge-au-2022-train-011930,이미 알고잏었,0
nikluge-au-2022-train-011931,꺄아아 ㅏ 악,0
nikluge-au-2022-train-011932,지금,0
nikluge-au-2022-train-011933,나름 고충 있다,0
nikluge-au-2022-train-011934,지하철 개 저 씨둘 싸우다,1
nikluge-au-2022-train-011935,밥 먹다 밭일 하다,0
nikluge-au-2022-train-011936,도 빨갱이 소설 아니다,1
nikluge-au-2022-train-011937,아침 드라마 나 진부하다 욕먹다 정도 개 저 씨,1
nikluge-au-2022-train-011938,진짜 똘춘,1
nikluge-au-2022-train-011939,원작 보지 않다 그냥 보다 가다 별로 이다,1
nikluge-au-2022-train-011940,같이 알바 하다 이모 내 타임 대 바 끼다 오늘 오랜 만 뵀는데 향수 향기 좋다 이모 향수 향 너무 좋다 하다 알다 체 하다,0
nikluge-au-2022-train-011941,내 어디 있다 파리 분위기 낼 수 있다,0
nikluge-au-2022-train-011942,특히 저녁 시티 뷰 보다 들다 개 쩐다,0
nikluge-au-2022-train-011943,내다 들다 생리 하다,1
nikluge-au-2022-train-011944,제 관 종이 라서,1
nikluge-au-2022-train-011945,당장 음메 하다 같다 한남 패 트윗 자주 리틧 하다 같다 마음 속 고개 오백 번 끄덕이다,1
nikluge-au-2022-train-011946,아 도대체 언 제적 붐,1
nikluge-au-2022-train-011947,혼자 까불다 ㄹㅇ 꼴 보기 싫다,1
nikluge-au-2022-train-011948,내일 친하다 언니 야시장 가기 하다 생각 해보다 야시장 금토 하다 일요일 안 하다 강제 약속 취소 되다,0
nikluge-au-2022-train-011949,한국 남자 들 한남 소리 부랄 발작 버튼 눌려 자 들 거리 거 너무 나약하다 한심하다 개복치 같다,1
nikluge-au-2022-train-011950,현실 친구 하다 명도 없다 자기 세상 갇히다 방 폰 하다 방 구석 여포 부모님 만 짜증 존나 부리고 왕 노릇 함,1
nikluge-au-2022-train-011951,그니 깔다,0
nikluge-au-2022-train-011952,이렇게 말 하다 제 인장 말 하다 같다,0
nikluge-au-2022-train-011953,ㄱ 저희 집 원래 개다 욤,1
nikluge-au-2022-train-011954,한 녀 양 오토 이만 설거지 하다,1
nikluge-au-2022-train-011955,진짜 도 인티 시 녀 들 보다 보다 속이다 진짜 뒤집어지다 버리다,1
nikluge-au-2022-train-011956,1 파이다 이 망하다 자식 얜 계속 노답 짓 함,1
nikluge-au-2022-train-011957,모르다 사람 들 배그 듀오 하다 때 개다 이유 같이 다니다 되다 걸 지다 혼자 돌아다니다 일찍 치다 죽음,1
nikluge-au-2022-train-011958,아침 일 어나 랄 때 안 일어나다 존나 인신공격 당하다 내 너 앞 뭐 해주다 가보다 이딴 소리 들다,1
nikluge-au-2022-train-011959,그리고 아이라인 처 돌이 이다,1
nikluge-au-2022-train-011960,하트 많이 내놓다,0
nikluge-au-2022-train-011961,난 게임 도감 완성 하다 재미 하다,0
nikluge-au-2022-train-011962,버스 오다 5분 이나 남다,0
nikluge-au-2022-train-011963,150초 기다리다,0
nikluge-au-2022-train-011964,앞 못 하다 얘기 뭐 하다 찌질하다 익명 찾아오다 하다 난 진짜 모르다,1
nikluge-au-2022-train-011965,지도 좆 돌파 게 포인트,1
nikluge-au-2022-train-011966,사계절 날개 듣다 중,0
nikluge-au-2022-train-011967,오이 생기다,1
nikluge-au-2022-train-011968,근데 난또 그거 사지,0
nikluge-au-2022-train-011969,뉴스 맨날 보다 점점 어려움,0
nikluge-au-2022-train-011970,이렇다 파서,0
nikluge-au-2022-train-011971,가다 순환소수 공부 하다,0
nikluge-au-2022-train-011972,그래서 김지영 한남 죽 이기 하다 ㅋㅋㅋㅋㅋㅋ 또또 한남 들 읽다 않다 지랄 하다 대지,1
nikluge-au-2022-train-011973,진심 버스 탈때 대학교 지나가다 옆 자리 남자 앉다 인 서울 못 찌질하다 한남 새끼 속 존나 욕함,1
nikluge-au-2022-train-011974,님 닉네임 유래 뭔가,0
nikluge-au-2022-train-011975,아 맨날 가슴 아프다,0
nikluge-au-2022-train-011976,아니다 그런 걸 떠나다 도핑 국 출신 점수 퍼 주기 맞다,1
nikluge-au-2022-train-011977,노트북 보다 자꾸 하다 10분 보면 삐 소리 면서 멈추다 아무 것 안 먹다,0
nikluge-au-2022-train-011978,오다 거기 뜨다,0
nikluge-au-2022-train-011979,스럽다 컨셉 롤 플 asmr 이 넘다 좋다,0
nikluge-au-2022-train-011980,동창 놈 들 마르다 대신 나 씹다 술 말다,1
nikluge-au-2022-train-011981,맨날 나 협박 괴롭히다 빻음 결정 체 이다 1 학년 담임,1
nikluge-au-2022-train-011982,오늘 생윤 성 윤리 파트 강의 듣다 넘다,0
nikluge-au-2022-train-011983,저 관 종이 대학 붙다 유투 바 하다 생각 만 땅 여,1
nikluge-au-2022-train-011984,님 생각 깊다 거 아니다 요,0
nikluge-au-2022-train-011985,좋다 보다 감사하다 따름,0
nikluge-au-2022-train-011986,같잖다 고등학생 ㅠ 아깝다 친구 만들다 동아리 부스 선정 돼다 소식 듣다 축하 해주다 혹시 꼰대들 꼬이다 않다 걱정 이 넴,1
nikluge-au-2022-train-011987,왜 그렇게 사다,1
nikluge-au-2022-train-011988,제 태생 관 종이 노래 춤추다 끼부리다 걸 워낙 좋아하다 그 런가,1
nikluge-au-2022-train-011989,하다 당시 거의 전교생 과 몰입 오타쿠 되어다 너무 웃기다 진심 주제 소논문 쓰다 하다,1
nikluge-au-2022-train-011990,저 커버 무대 하나 준비 하다 데 들다 노력 크다 요,0
nikluge-au-2022-train-011991,저 7 살때 엄마 이끌다 성당 다니다 전례 단도 하다 아가페 활동 돕다 그랬는데 싸다 소리 들다 때 넘다 환멸 나다 정 떨어지다,1
nikluge-au-2022-train-011992,저 늘다 얼빠 시작 하다 늘다 얼빠 시작 하다,0
nikluge-au-2022-train-011993,이제 서다 알다,0
nikluge-au-2022-train-011994,근데 가끔 둘 닮다 보이다 때 있다 않다,0
nikluge-au-2022-train-011995,하나 안 닮다 약간 닮다 모먼트 있다,0
nikluge-au-2022-train-011996,다 들다 누구 학교생활 열심히 하다 속 탈주 꿈꾸다 보다 수능 보고 논술 보고 다 한 대 나 빼다,0
nikluge-au-2022-train-011997,레벨 빻남덕들 떨어지다 소리,1
nikluge-au-2022-train-011998,dmb 틀다 보다 진짜 임,0
nikluge-au-2022-train-011999,가면 벗다 막 상상 못 한 정체,0
nikluge-au-2022-train-012000,개신교 술 안 말다,0
nikluge-au-2022-train-012001,저 청소년 미사 성체 면병 사용 성혈 백포도주 사용 찍다 모시 나서다 그 맛 반하다 맛 모시다 거 아니다 건 알 요 ㅈㅅㅈㅅ 성인 되다 기다리다,0
nikluge-au-2022-train-012002,돈 없다 못 먹다,0
nikluge-au-2022-train-012003,아니다 실트 보고 영상 보다 어이 없어지다,0
nikluge-au-2022-train-012004,무슨 진지하다 인터뷰 아니다 예능 장난 하다 말,0
nikluge-au-2022-train-012005,어휴 그 놈 중립 기어,0
nikluge-au-2022-train-012006,여러분 이 뭘 끄다,0
nikluge-au-2022-train-012007,자해 관련 트리 거 약 간주,0
nikluge-au-2022-train-012008,안 지다 1년 반 정도 돼다,0
nikluge-au-2022-train-012009,지금 피 안나 는걸,0
nikluge-au-2022-train-012010,그런데 예쁘다 섹시하다 미치다 여자 남자 사랑 못 받다 미치다 여자 획일 화 되다 이미지,1
nikluge-au-2022-train-012011,전 7 살때 성당 다니다,0
nikluge-au-2022-train-012012,걍 재미,0
nikluge-au-2022-train-012013,예 주님 성 평등 주의자,0
nikluge-au-2022-train-012014,시청자 투표 헸음 더 압도 적 이다 멍청이 들,1
nikluge-au-2022-train-012015,티 쪼가리 하나 사다 뜻,0
nikluge-au-2022-train-012016,감독 서다,0
nikluge-au-2022-train-012017,고 랩 방청 가다 사람 들 국힙 얼마나 사랑 하다 멍청이 들,1
